Date,Time Only,Box Temp Arduino (C),Box Temp (C),Ambient Temperature (C),Humidity (%),Wind (m/s),Dust (mg/m^3),Irradiance (W/m2),Surface Temp (C),Irradiance with Coating,Irradiance without Coating,Surface-Temp with Coating (ºC),Surface-Temp without Coating (ºC),Max Pow without coating,Max Power with Coating,Max Power Main
01/11/2019,10:52,23.730819,43.508631,34.67972796,56.27488887,1.131858402,0,0,35.663926,22.480471,17.377841,38.362697,36.779866,0,0.217018,0.647295
01/11/2019,11:07,23.934531,43.101453,34.23427478,55.92345078,2.985586916,0.000512416,15.96589682,32.724757,49.192327,73.604167,34.421844,32.742895,0,0.198501,0.966336
01/11/2019,11:22,23.323396,42.79607,33.92629718,43.43129801,0.776441252,0,0,36.327609,22.480471,8.5,39.227762,37.068221,0,0.249086,0.539292
01/11/2019,11:37,23.119684,42.592481,38.04472786,55.83015821,2.631429359,0,30.36704725,31.302579,58.096279,78.043087,33.652897,33.03125,0,0.205908,0.487475
01/11/2019,11:52,22.712261,42.083508,35.60257111,52.92932083,2.266959488,0.000791088,21.824399,30.923331,50.973118,57.328125,34.325726,32.550658,0,0.270509,0.516092
01/11/2019,12:07,22.712261,41.167358,32.22163308,66.10380422,0.003496176,0.000397464,0,35.474302,22.480471,23.296402,36.344211,35.049735,0,0.224003,0.445431
01/11/2019,12:22,22.50855,41.574536,36.47113765,52.63822698,2.41751083,0,0,32.155886,38.507585,24.776042,33.652897,32.839013,0,0.215166,0.701558
01/11/2019,12:37,22.610406,41.167358,36.62460807,49.52165322,2.343242638,0,32.75834892,29.027093,67.000232,66.205966,31.922767,30.147699,0,0.211463,0.406723
01/11/2019,12:51,22.101127,40.556591,30.53793709,51.3109777,0,0,0,35.37949,22.480471,8.5,37.01704,36.010919,0,0.20776,0.445533
01/11/2019,13:06,21.184425,40.556591,36.62792296,53.47317445,2.177248953,0,24.5478605,29.595965,42.069165,63.246686,33.749016,31.781711,0,0.233682,0.569645
01/11/2019,13:22,21.591848,40.556591,30.99056244,66.06522131,1.520362045,9.17E-05,0,34.336559,22.480471,8.5,37.01704,36.107037,0,0.217018,0.747289
01/11/2019,13:37,21.795559,40.353002,35.15035506,60.05326408,1.415131566,0,0,31.207767,27.822842,23.296402,33.652897,32.45454,0,0.216922,0.536299
01/11/2019,13:52,21.591848,40.149413,31.49594272,57.80702467,0.57900829,0,0,33.483252,22.480471,8.5,36.248093,35.338091,0,0.305371,0.402769
01/11/2019,14:07,21.286281,39.436851,31.74189076,71.96256845,0.138286015,0.000510394,0,32.535133,22.480471,15.898201,35.094673,34.376907,0,0.252199,0.53343
01/11/2019,14:22,21.082569,39.742235,29.58775451,66.9708852,0.150010572,0.000873622,0,33.578064,22.480471,8.5,35.286909,34.857499,0,0.224113,0.742362
01/11/2019,14:37,20.878858,39.742235,34.5465469,62.85362658,2.343813696,0.000238275,38.95737429,28.553034,54.534699,58.807765,31.057702,31.012765,0,0.237386,0.491442
01/11/2019,14:51,21.082569,39.436851,36.45642962,69.27467214,0.9080266,0,0,31.966262,22.480471,45.491004,32.403359,30.820528,0,0.209611,1.006728
01/11/2019,15:07,20.878858,39.538646,31.57507694,53.28941706,2.151115212,0,24.61589072,29.121905,77.684974,64.726326,30.57711,28.898161,0,0.27649,0.475029
01/11/2019,15:22,20.777002,39.335057,36.72697704,60.62212831,2.664500281,0,0,32.440322,22.480471,26.255682,34.037371,33.511842,0,0.237386,0.469036
01/11/2019,15:37,20.57329,39.538646,34.73505966,68.42069178,1.978748708,0.000207298,27.8782922,29.311529,65.219441,52.889205,31.442175,31.205001,0,0.233682,0.466635
01/11/2019,15:52,20.471434,39.233262,34.64233383,59.66950036,2.460625391,0.000925453,35.78882613,27.794539,74.123393,72.124527,30.288755,28.898161,0,0.255283,0.886612
01/11/2019,16:07,20.471434,38.5207,29.18848838,66.23107664,0.868972258,0,0,34.052124,22.480471,15.898201,34.517963,30.724409,0,0.209611,0.547966
01/11/2019,16:21,20.369579,38.927879,33.71196317,62.16960274,1.596739204,0,34.77929157,30.070024,49.192327,57.328125,32.403359,31.781711,0,0.283677,0.460603
01/11/2019,16:37,20.267723,38.215317,31.7902037,60.24837906,1.441464116,0,0,33.483252,31.384423,26.255682,31.922767,30.724409,0,0.202205,0.510993
01/11/2019,16:51,19.962156,38.5207,31.66070806,66.67572309,2.381909724,0,0,31.397391,22.480471,15.898201,33.941252,32.646777,0,0.211463,0.577661
01/11/2019,17:06,20.471434,38.826084,34.01717309,71.79036509,1.66198998,0.000285327,0,31.492203,22.480471,20.337121,33.941252,32.935132,0,0.209953,0.608359
01/11/2019,17:22,20.165867,38.724289,31.91370022,72.41829945,0.844219266,0.001056434,0,32.724757,22.480471,8.5,34.902436,33.60796,0,0.226276,0.664543
01/11/2019,17:36,19.758444,37.808139,35.81467428,75.98635831,1.15590893,0.002358408,0,32.629945,22.480471,8.5,35.383028,33.415723,0,0.217018,0.544828
01/11/2019,17:51,19.8603,37.706344,28.34705063,80.13020737,0,8.21E-05,0,33.198817,22.480471,29.214962,31.922767,29.570989,0,0.217018,0.544863
01/11/2019,18:07,20.064011,38.113522,30.67950703,77.88678763,1.032186832,0.05279331,0,32.535133,22.480471,9.97964,32.499477,30.532173,0,0.213315,0.522503
01/11/2019,18:22,19.758444,37.60455,30.83323656,79.33521249,0.442179166,0.040763888,0,32.819569,22.480471,33.653883,32.691714,29.955463,0,0.22666,0.703219
01/11/2019,18:36,19.758444,38.113522,31.6797479,74.1147838,1.881638843,0.069125584,41.11822685,27.889351,61.65786,82.482008,29.327571,27.648622,0,0.252951,0.850116
01/11/2019,18:52,19.8603,37.60455,32.46240099,74.08121516,0,0.064162772,0,32.34551,22.480471,11.45928,31.922767,30.339936,0,0.226276,0.655626
01/11/2019,19:07,19.452877,37.706344,30.08721797,73.81405638,1.428166663,0.098979343,0,32.914381,22.480471,8.5,35.286909,34.280789,0,0.240011,0.434102
01/11/2019,19:22,19.8603,37.808139,29.1770647,73.18602127,2.15821666,0.161541674,58.39001321,27.699727,70.561813,69.165246,29.904281,28.513687,0,0.234465,1.136964
01/11/2019,19:37,19.656588,37.909933,36.16445422,75.10093542,2.972837606,0.112177562,71.61688002,29.121905,84.808136,92.839489,30.096518,29.667108,0,0.54846,3.238343
01/11/2019,19:52,19.8603,37.909933,30.22068523,75.58757628,1.650954376,0.130969352,50.467256,30.070024,88.369717,95.798769,30.480992,29.186516,0,1.024329,6.287225
01/11/2019,20:07,19.962156,38.011728,30.42730811,79.96512669,0.379399791,0.125501219,32.06357641,36.232797,22.480471,21.816761,36.824803,34.953617,0,1.479364,6.928615
01/11/2019,20:22,19.656588,38.113522,35.46935717,74.34297508,2.792044552,0.08409921,274.9321903,33.483252,100.83525,117.993371,33.172306,31.397238,0,1.833934,8.548434
01/11/2019,20:37,20.165867,38.724289,34.15043204,73.22986149,2.133302789,0.000251202,369.3571561,40.499333,90.150507,116.513731,37.59375,36.972103,0,1.968645,13.407907
01/11/2019,20:52,20.57329,39.335057,36.8851723,72.37247233,1.380944786,7.53E-05,405.5274954,49.506462,255.764018,224.527462,43.553088,42.739204,0,1.750103,31.742457
01/11/2019,21:07,20.675146,39.844029,38.83578219,75.23471869,1.532192596,0.000891912,493.6222871,52.161195,326.995636,152.025095,46.436639,46.199465,2.660929,3.474061,30.138542
01/11/2019,21:22,21.489992,40.353002,36.08166808,66.10717254,0.619429624,0.000845154,556.0845232,55.858859,355.488283,101.71733,50.569728,49.371371,2.793471,3.692042,37.036033
01/11/2019,21:37,21.795559,41.472741,42.03114899,64.68793917,2.936777043,0.000358235,692.4054254,53.867809,430.281482,449.432765,48.166769,44.949926,3.627393,3.825883,47.425898
01/11/2019,21:52,22.610406,42.083508,40.5043974,59.89924779,3.416873422,0.000635585,723.457948,56.806978,446.308596,467.188447,51.434793,51.582093,3.288895,3.988456,54.347737
01/11/2019,22:07,23.119684,43.101453,44.22794483,62.57619368,1.93395989,0,782.3559785,58.987652,519.321004,547.089015,52.011503,50.332554,3.791982,4.420299,58.974283
01/11/2019,22:22,23.527108,43.712221,38.10263499,62.86555117,0.910171152,0.000533819,786.4253167,67.141475,535.348118,501.22017,57.49025,57.156957,4.026902,4.165323,59.009056
01/11/2019,22:36,23.934531,44.119399,42.83825488,51.3658519,0.103486411,0,817.236033,70.080643,585.21025,533.772254,59.412617,58.983206,0,0,0
01/11/2019,22:52,24.341954,44.628371,45.61504905,45.50678825,0.652771054,1.98E-05,856.3590501,69.985831,615.483688,526.374053,60.469919,60.328863,0,0,0
01/11/2019,23:07,24.953088,45.646316,46.13033964,41.97982909,1.351812202,0.000747222,919.432835,68.658465,654.661077,585.559659,58.739788,58.598733,0,0,0
01/11/2019,23:21,25.462367,45.849905,47.09359468,33.6092526,2.804647084,0,990.6485795,69.41696,668.907401,638.826705,59.124262,59.559916,0,0,0
01/11/2019,23:36,26.480925,46.969645,47.99530402,33.44122227,2.704372357,0.000142424,976.6228648,68.848089,595.894993,609.233902,62.488404,63.308532,0,0,0
01/11/2019,23:52,26.582781,47.682206,44.60554277,39.59700482,1.342064861,0.000301278,937.1446344,74.631614,560.279184,609.233902,64.603008,64.173597,0,0,0
02/11/2019,0:06,26.990204,47.98759,50.45421608,26.19096754,2.372837647,0,959.0605328,69.132524,590.552621,606.274621,61.911694,62.731822,0,0,0
02/11/2019,0:22,27.499483,48.394768,47.83638066,43.25735618,0,0.001129084,933.2029407,75.864169,583.42946,628.469223,67.678796,65.999846,0,0,0
02/11/2019,0:37,28.008761,48.598357,48.49680684,31.51266274,1.555663129,0.000320347,950.6655801,71.882069,649.318706,655.102746,63.065114,61.290047,0,0,0
02/11/2019,0:51,28.212473,49.819891,45.56116766,43.86360147,1.300474429,0,958.8575909,73.493871,708.08479,637.347064,66.23702,64.942544,0,0,0
02/11/2019,1:06,28.416185,50.125275,50.54720211,24.72860187,2.028508577,9.07E-05,891.2159777,73.967931,660.003449,567.803977,66.81373,67.153266,0,0,0
02/11/2019,1:21,29.129175,50.634247,46.25558803,34.3958876,0.64235928,0.001453769,852.3777129,74.062743,592.333412,563.365057,65.564192,64.654189,0,0,0
02/11/2019,1:36,29.129175,50.939631,50.31552987,29.63836765,0.47683293,0,813.7575482,75.105674,513.978632,505.659091,66.81373,66.095965,0,0,0
02/11/2019,1:52,29.842165,51.14322,51.54012881,25.97608654,2.718613469,0,850.5922655,68.279217,599.456574,544.129735,61.142747,60.617218,0,0,0
02/11/2019,2:06,29.536598,51.652192,49.80151042,37.20198475,2.168810374,0,755.5554953,72.261317,517.540213,510.098011,67.39044,63.404651,0,0,0
02/11/2019,2:22,30.147733,51.855781,54.41725707,21.98689103,1.634563173,0,735.5765837,70.93395,487.266776,446.473485,64.218535,63.789124,0,0,0
02/11/2019,2:37,30.4533,52.364754,47.26998025,28.50261047,1.175800193,0,682.0655456,66.382979,481.924404,473.107008,60.662156,58.214259,0,0,0
02/11/2019,2:51,30.4533,52.364754,56.75742401,28.01941554,1.599631849,0.001402436,665.4891891,64.865989,424.93911,394.68608,59.412617,59.175443,0,0,0
02/11/2019,3:06,30.962579,52.771932,57.57909521,29.97750705,1.892412699,0.000924065,552.9022027,67.710346,278.914294,322.183712,60.950511,59.848271,0,0,0
02/11/2019,3:21,30.758867,52.873726,58.68225147,19.00205389,1.885518184,0.001077283,557.036608,62.590504,302.06457,288.151989,58.451433,56.772484,0,0,0
02/11/2019,3:37,31.573713,52.975521,57.15331414,31.97622743,2.001591079,0,448.8574157,63.823058,268.229551,254.120265,59.700972,57.733668,0,0,0
02/11/2019,3:52,30.860723,52.466548,57.08141765,36.41043557,1.106215428,0.000128545,351.8871389,60.40983,191.655563,242.283144,56.144593,51.678211,0,0,0
02/11/2019,4:07,30.758867,52.771932,57.34283838,27.39144021,2.372569063,0.001078121,387.5994486,55.669235,207.682676,234.884943,50.761965,50.717028,0,0,0
02/11/2019,4:22,31.573713,52.873726,53.60028227,28.90931332,2.802076269,0,338.4295303,53.109314,170.286077,169.780777,50.954202,51.005383,0,0,0
02/11/2019,4:37,30.657011,52.771932,54.94090695,23.46305486,2.38680626,0,271.0525214,51.497512,154.258963,123.911932,48.070651,48.890779,0,0,0
02/11/2019,4:51,30.758867,52.568343,52.94445575,46.39170814,1.739205174,0,178.8499735,50.833829,93.712088,132.789773,47.013349,43.604269,0,0,0
02/11/2019,5:07,30.860723,51.245014,53.3363698,39.48400407,3.609921799,0.000833925,165.9539252,47.705036,38.507585,44.011364,47.974532,47.449003,0,0,0
02/11/2019,5:22,30.4533,51.753987,54.98385449,29.70850595,1.37896751,0,62.81825394,49.222027,22.480471,21.816761,49.416308,46.680057,0,0,0
02/11/2019,5:36,30.4533,51.245014,53.77425141,37.23655536,2.740145881,0,111.4790276,43.059254,79.465765,60.287405,43.937562,42.739204,0,0,0
02/11/2019,5:52,29.638454,50.125275,44.29605332,30.37190528,1.312233152,0,96.20447082,42.016323,77.684974,88.400568,42.591905,40.528482,0,0,0
02/11/2019,6:07,29.129175,49.616302,49.23889795,33.64189568,1.705128007,0.001547994,16.64893394,44.38662,22.480471,8.5,45.571574,44.180979,0,0,0
02/11/2019,6:21,28.212473,48.292974,42.02275369,29.30554215,1.265003272,5.09E-05,0,45.429551,22.480471,8.5,44.802627,42.162494,0,0,0
02/11/2019,6:37,27.499483,47.275028,42.74822363,29.67791752,1.871476275,0.000791506,11.23271378,40.120085,43.849956,23.296402,37.497632,38.125523,0,0,0
02/11/2019,6:51,26.582781,46.358878,42.74280068,32.28564966,1.964350684,0.000384049,0,40.87858,22.480471,8.5,39.035525,38.413878,0,0,0
02/11/2019,7:07,25.767935,45.035549,38.71792509,31.41134729,1.77081935,0,14.4658114,37.275728,47.411537,60.287405,35.479146,33.800197,0,0,0
02/11/2019,7:22,25.258656,44.526577,40.01911947,47.13061388,0.150831439,0,0,42.111135,22.480471,8.5,39.32388,37.837168,0,0,0
02/11/2019,7:37,24.953088,44.017604,37.76531323,42.39419397,0.924334227,0,34.66408351,35.189867,52.753908,58.807765,33.460661,32.166185,0,0,0
02/11/2019,7:51,24.138242,43.712221,39.98698265,38.35422869,2.265623954,0.001106482,35.13722711,35.095055,40.288375,60.287405,33.460661,31.973948,0,0,0
02/11/2019,8:07,23.527108,42.999659,38.63995515,47.48979582,1.019929844,0,0,37.086104,22.480471,20.337121,35.383028,33.704078,0,0,0
02/11/2019,8:21,23.119684,42.490686,37.24512406,30.63986542,3.303622812,0.001948218,38.05211163,34.810619,22.480471,33.653883,33.364542,31.973948,0,0,0
02/11/2019,8:36,23.017829,41.981714,37.49496162,34.38025811,0.29631323,0.000833707,4.306239081,35.569114,22.480471,26.255682,33.652897,31.685593,0,0,0
02/11/2019,8:52,22.50855,41.778125,36.66021703,42.79825181,2.117701709,0.0001907,14.52050322,32.724757,34.946004,46.970644,32.980069,32.358422,0,0,0
02/11/2019,9:06,22.304838,41.370947,32.36063216,49.83051578,0.376153257,0,0,38.603095,22.480471,8.5,36.536448,34.953617,0,0,0
02/11/2019,9:21,21.897415,41.269152,30.51250062,49.68549473,0,0.000858736,0,37.37054,22.480471,8.5,35.959738,35.145854,0,0,0
02/11/2019,9:36,21.489992,40.76018,33.07396723,40.81645962,1.117409343,0,0,36.896481,22.480471,8.5,36.728685,34.473025,0,0,0
02/11/2019,9:51,21.286281,40.556591,36.92937135,44.23874338,2.881606072,0.000442408,21.62139179,31.681826,43.849956,61.767045,31.15382,30.724409,0,0,0
02/11/2019,10:06,21.489992,40.251207,37.95448332,56.19584433,1.853845168,0.000308182,17.8529218,32.629945,27.822842,36.613163,32.883951,31.781711,0,0,0
02/11/2019,10:21,20.878858,40.047618,33.76368301,71.19601045,0.233220903,0.001795419,0,35.758738,22.480471,8.5,35.286909,33.223487,0,0,0
02/11/2019,10:37,21.082569,39.844029,30.72402789,68.45372233,1.696492447,0,0,34.336559,22.480471,15.898201,31.634412,29.378752,0,0,0
02/11/2019,10:52,20.675146,39.233262,32.28352263,67.62968749,2.542207391,4.46E-05,21.69526887,31.207767,31.384423,41.052083,31.442175,30.243818,0,0,0
02/11/2019,11:07,21.082569,39.538646,34.34463481,61.24764511,0.688973637,0,0,35.284678,22.480471,8.5,34.325726,33.415723,0,0,0
02/11/2019,11:21,20.267723,39.131468,36.04189534,60.1436619,1.527846897,0,31.09818035,30.164836,47.411537,72.124527,29.519808,28.705924,0,0,0
02/11/2019,11:36,20.165867,38.927879,32.66740695,60.69138866,0,0.001478243,0,36.327609,22.480471,8.5,33.556779,31.589475,0,0,0
02/11/2019,11:52,20.267723,39.233262,36.33079905,67.70571227,2.786340134,0,16.22193482,30.638896,38.507585,52.889205,29.615926,28.994279,0,0,0
02/11/2019,12:07,19.962156,38.622495,30.52838394,69.76415449,0.502915776,0,0,36.137985,22.480471,8.5,32.980069,31.108883,0,0,0
02/11/2019,12:22,20.064011,38.5207,29.81405206,74.37031588,0.759278201,0.000243921,0,35.758738,22.480471,11.45928,30.673228,28.609806,0,0,0
02/11/2019,12:37,19.8603,38.011728,30.1612713,68.34201876,1.032527034,0,9.400660415,31.492203,36.726794,49.929924,28.366388,27.16803,0,0,0
02/11/2019,12:52,19.758444,38.011728,33.09397607,69.77832712,0.650123603,0.000254144,0,35.569114,22.480471,8.5,33.460661,32.262303,0,0,0
02/11/2019,13:06,19.249165,37.909933,31.75105741,69.78849642,1.850876642,0.000633391,0,36.801669,22.480471,8.5,34.133489,32.166185,0,0,0
02/11/2019,13:22,19.452877,37.706344,30.13627926,75.91272949,1.174073537,0.009257123,0,34.810619,22.480471,33.653883,29.712045,27.264149,0,0,0
02/11/2019,13:36,19.045454,37.60455,29.66920209,79.69291479,0.79132878,2.40E-05,0,31.302579,45.630746,64.726326,26.732376,26.495202,0,0,0
02/11/2019,13:51,19.249165,36.891988,30.41174354,67.97308935,0.415415516,0.016295194,0,32.440322,24.261261,44.011364,27.501323,26.01461,0,0,0
02/11/2019,14:06,19.249165,37.502755,31.51579889,63.24789387,1.46469444,0.00055953,0,33.483252,22.480471,8.5,32.691714,32.070066,0,0,0
02/11/2019,14:22,18.739886,36.891988,32.97198403,76.04526489,1.911484517,0.038991227,21.55747438,29.690777,63.438651,70.644886,27.309086,26.687438,0,0,0
02/11/2019,14:37,18.739886,36.891988,31.37836412,83.44858449,0.303791553,0.077166219,0,35.474302,22.480471,8.5,31.249938,28.609806,0,0,0
02/11/2019,14:52,18.230607,36.790194,29.71549113,86.35969108,0.184937566,0.116819223,0,34.336559,22.480471,18.857481,29.135335,27.264149,0,0,0
02/11/2019,15:07,19.045454,36.688399,31.02799949,72.06513791,1.668051166,0.182328016,0,36.612045,22.480471,8.5,33.076187,30.532173,0,0,0
02/11/2019,15:22,18.434319,36.688399,27.46884378,79.57040382,1.439814741,0.258351702,0,31.87145,27.822842,38.092803,27.212968,26.302965,0,0,0
02/11/2019,15:37,18.434319,36.790194,35.27536939,71.85892473,2.485354117,0.156719384,9.446265658,31.207767,22.480471,8.5,31.442175,31.973948,0,0,0
02/11/2019,15:51,18.536175,36.48481,31.24194742,81.35563387,1.108768117,0.1437667,0,36.422421,22.480471,8.5,32.211122,29.667108,0,0,0
02/11/2019,16:07,18.332463,36.077632,28.25065631,86.22827548,2.046316177,0.143900597,24.64314641,30.070024,38.507585,32.174242,28.366388,28.417569,0,0,0
02/11/2019,16:21,18.230607,36.586605,33.9808516,80.35542808,2.353789564,0.150640012,11.9512933,32.819569,22.480471,8.5,31.15382,31.205001,0,0,0
02/11/2019,16:37,18.536175,36.077632,33.88978334,79.2300336,2.421080209,0.148376933,20.6699006,32.061074,22.480471,8.5,30.961583,31.108883,0,0,0
02/11/2019,16:52,18.026896,35.975838,29.69851224,88.29022778,0.660866393,0.153858012,0,34.905431,22.480471,11.45928,29.808163,27.071912,0,0,0
02/11/2019,17:07,18.026896,35.772249,34.69471379,80.23050455,0.600701629,0.126910488,0,34.241748,22.480471,8.5,32.30724,31.108883,0,0,0
02/11/2019,17:22,18.026896,35.772249,32.61484228,93.33554282,2.429727124,0.17016862,0,35.758738,22.480471,8.5,32.403359,30.916646,0,0,0
02/11/2019,17:36,18.332463,35.772249,29.68921094,86.66903586,2.299152733,0.168512559,8.173125171,34.810619,22.480471,8.5,32.787832,31.012765,0,0,0
02/11/2019,17:51,18.230607,35.874043,32.706868,87.05048479,2.908220803,0.153793454,76.38183074,31.492203,67.000232,51.409564,29.712045,30.628291,0,0,0
02/11/2019,18:07,18.230607,35.874043,31.7834136,93.54688317,1.807828836,0.173186038,77.66997388,32.724757,72.342603,51.409564,30.865465,32.550658,0,0,0
02/11/2019,18:22,18.230607,35.975838,29.1309503,95.2119938,0.809545666,0.240257405,84.89968669,39.171966,22.480471,45.491004,33.268424,29.955463,0,0,0
02/11/2019,18:37,18.434319,36.077632,31.75782567,94.7095602,1.198371328,0.159593326,390.764712,39.077154,79.465765,98.758049,32.691714,33.60796,0,0,0
02/11/2019,18:52,18.841742,37.197372,33.08011947,75.19586847,3.088921753,0.141272112,517.5806048,45.239927,271.791132,245.242424,39.996709,39.951772,0,0,0
02/11/2019,19:07,19.045454,37.400961,36.96247065,81.28770061,2.389430708,0.186171193,505.079543,54.057433,334.118798,107.63589,42.111313,41.77802,0,0,0
02/11/2019,19:21,19.554733,38.317111,35.13724459,69.08294006,2.57891469,0.125321527,604.8697115,54.247057,346.584331,57.328125,47.301704,46.872293,0,0,0
02/11/2019,19:36,20.064011,39.029673,33.48948275,62.7048419,1.893217412,0.000465461,739.6385489,50.739017,465.89729,490.862689,43.45697,41.489665,0,0,0
02/11/2019,19:51,20.369579,39.538646,37.14387546,55.47081335,3.821385533,0,779.3885671,54.341869,474.801243,508.618371,46.436639,46.391702,0,0,0
02/11/2019,20:07,21.082569,40.76018,40.42278586,49.01626278,1.997141492,0.000426478,835.4127064,56.617354,540.690489,538.211174,48.359006,50.044199,0,0,0
02/11/2019,20:22,21.489992,41.574536,41.18221913,46.03609401,3.07177755,0,846.4402475,60.789078,599.456574,542.650095,52.107622,51.870448,0,0,0
02/11/2019,20:37,22.101127,42.388892,39.30076167,54.25528511,2.55404396,0,919.9592562,62.211256,693.838467,595.91714,51.62703,52.35104,0,0,0
02/11/2019,20:51,22.610406,42.999659,40.72997642,52.40444801,2.80792625,0,936.5415463,64.486742,686.715305,604.794981,54.318344,54.850117,0,0,0
02/11/2019,21:07,23.119684,43.406837,40.29556331,39.26725772,2.285613069,2.71E-05,945.78479,71.502822,640.414754,573.722538,58.547552,59.656035,0,0,0
02/11/2019,21:21,23.730819,44.730166,41.8391232,36.7413614,0,0,930.0709541,74.726426,590.552621,576.681818,61.238866,60.424982,0,0,0
02/11/2019,21:36,24.036386,45.239138,45.87263843,38.26159622,0.129410861,0.00037025,970.5151545,75.864169,551.375232,578.161458,61.527221,62.155112,0,0,0
02/11/2019,21:51,28.925463,44.526577,47.33349812,32.17347596,2.533143794,0.001922389,1049.171106,69.701396,631.510801,665.460227,57.105776,57.637549,0,0,0
02/11/2019,22:07,27.80505,45.239138,45.16826051,40.94769945,0.155141308,8.08E-05,945.0531381,75.390109,560.279184,591.47822,62.488404,62.25123,0,0,0
02/11/2019,22:22,32.286704,44.322988,47.58947368,46.19272262,1.365061537,4.65E-05,1006.99002,72.450941,604.798945,674.338068,59.893209,58.502614,0,0,0
02/11/2019,22:37,30.657011,44.83196,45.14161996,35.55127071,1.158979301,0.002507739,996.2086846,73.019812,613.702897,659.541667,60.085445,59.463798,0,0,0
02/11/2019,22:52,29.638454,44.628371,43.62261349,49.1191998,1.383949531,0,940.4477786,75.295297,554.936813,606.274621,65.275837,64.846426,0,0,0
02/11/2019,23:06,28.008761,45.137344,51.82099172,27.65615754,2.059323105,0.000494904,989.2919222,74.91605,594.114202,634.387784,63.161233,63.404651,0,0,0
02/11/2019,23:21,30.045877,44.83196,48.38685082,37.3232824,1.895985999,0.001580382,969.9135739,68.753277,585.21025,631.428504,63.449588,63.693006,0,0,0
02/11/2019,23:37,29.536598,45.035549,45.70449195,39.88782635,2.635513858,0,1024.755382,70.080643,656.441868,666.939867,58.932025,58.983206,0,0,0
02/11/2019,23:51,27.601338,105.603283,61.15991763,103.8765273,31.39814078,0.278581865,1299.884728,103.928489,914.656482,767.555398,71.331293,73.497078,0,0,0
03/11/2019,0:07,27.499483,105.603283,60.38674098,97.96193122,31.73951331,0.272542794,1316.76483,103.928489,927.122015,743.881155,72.67695,74.362143,0,0,0
03/11/2019,0:22,26.277213,105.603283,59.98979422,104.6492682,31.93229459,0.259622369,1298.076703,103.928489,825.61696,792.70928,74.503199,72.151421,0,0,0
03/11/2019,0:36,27.295771,105.603283,58.62249847,103.7014832,31.23481617,0.273671691,1328.890481,103.928489,916.437272,767.555398,70.081754,73.112605,0,0,0
03/11/2019,0:52,27.397627,105.603283,56.31621626,96.2299277,31.65634053,0.259205212,1312.150201,103.928489,861.232768,810.464962,71.042938,68.69116,0,0,0
03/11/2019,1:07,27.193915,105.603283,55.82379857,101.2151433,31.61015767,0.281472055,1273.514434,103.928489,825.61696,729.084754,75.944974,73.112605,0,0,0
03/11/2019,1:22,27.295771,105.603283,56.03208291,103.1585674,32.16506435,0.292181397,1207.15707,103.928489,759.727713,717.247633,72.388595,74.169906,0,0,0
03/11/2019,1:37,27.295771,105.603283,60.24070033,96.58782716,32.21869736,0.286563086,1259.78646,103.928489,804.247474,674.338068,74.791554,74.938853,0,0,0
03/11/2019,1:51,27.397627,105.603283,58.15980065,108.1121283,31.92950247,0.270393915,1257.087779,103.928489,838.082493,751.279356,72.292477,74.169906,0,0,0
03/11/2019,2:07,27.193915,105.603283,59.2769752,95.46369127,31.8170007,0.273404695,1314.971822,103.928489,854.109607,712.808712,74.695436,75.996155,0,0,0
03/11/2019,2:22,27.09206,105.603283,55.71493822,100.3609654,31.65103291,0.270978192,1299.600492,103.928489,859.451978,792.70928,70.370109,70.805764,0,0,0
03/11/2019,2:37,26.888348,105.603283,58.84871965,93.39161442,32.03167204,0.292026276,1268.977137,103.928489,820.274588,732.044034,74.022607,75.611682,0,0,0
03/11/2019,2:52,26.888348,105.603283,58.8985072,100.157302,31.51784013,0.274403996,1316.367541,103.928489,814.932217,785.31108,74.791554,71.286356,0,0,0
03/11/2019,3:06,27.193915,105.603283,56.18033714,94.30513492,32.779502,0.294876965,1224.925132,103.928489,772.193246,751.279356,72.773068,74.842735,0,0,0
03/11/2019,3:21,28.416185,105.603283,58.56048227,98.16985529,31.25693211,0.264715119,1357.100341,103.928489,806.028265,743.881155,72.869187,71.478593,0,0,0
03/11/2019,3:36,28.110617,105.603283,61.5652288,91.70751319,31.67773111,0.26684118,1294.570836,103.928489,813.151426,783.831439,71.715766,70.517409,0,0,0
03/11/2019,3:52,27.601338,105.603283,60.32977701,103.639568,32.43998373,0.301080213,1217.634743,103.928489,757.946923,717.247633,71.52353,74.458262,0,0,0
03/11/2019,4:07,27.906906,105.603283,60.2467665,101.4219012,31.80656434,0.260537692,1350.744212,103.928489,795.343522,767.555398,74.310962,70.709646,0,0,0
03/11/2019,4:21,27.80505,105.603283,56.66864012,105.0775538,32.34186961,0.300123089,1269.710958,103.928489,795.343522,742.401515,72.965305,76.28451,0,0,0
03/11/2019,4:36,27.906906,105.603283,52.98221986,97.90147518,32.86447992,0.293555764,1260.708029,103.928489,718.769533,740.921875,74.983791,72.82425,0,0,0
03/11/2019,4:52,28.008761,105.603283,57.13100147,105.3097378,32.42243447,0.288290783,1248.228815,103.928489,736.577437,715.767992,74.310962,75.900037,0,0,0
03/11/2019,5:07,28.212473,105.603283,60.9418059,99.83689923,31.40487042,0.279303502,1253.50919,103.928489,772.193246,700.971591,73.638134,77.245694,0,0,0
